input_name,standard_name_gt,dirty_type,llm_output,llm_raw,exact_match,nearest_name,nearest_sim,nearest_correct
고속절단기,고속절단기,오탈자,고속 절단기,고속 절단기,False,고속절단기,0.909,True
[보쉬]테이블쏘(10인치),테이블톱,브랜드 혼입,테이블 쏘 (10인치),테이블 쏘 (10인치),False,테이블톱,0.375,True
원형톱마끼다,원형톱,브랜드 혼입,원형톱마끼,원형톱마끼,False,원형톱,0.75,True
망치,망치,기타,망치,망치,True,망치,1.0,True
(13)망치,망치,메타데이터,망치,망치,True,망치,1.0,True
빠루망치,빠루망치,일본어 잔재,망치,망치,False,망치,1.0,False
돌망치,돌망치,오탈자,돌망치 → **석고망치**,돌망치 → **석고망치**,False,돌망치,0.353,True
고무망치,고무망치,오탈자,"고무망치 → 고무망치 (표준화 필요 없음, 이미 표준 용어)","고무망치 → 고무망치 (표준화 필요 없음, 이미 표준 용어)",False,고무망치,0.216,True
(28)납볼망치,납볼망치,메타데이터,납볼망치,납볼망치,True,납볼망치,1.0,True
장도리,장도리,오탈자,장도리 → 망치,장도리 → 망치,False,장도리,0.545,True
(32)장도리,장도리,메타데이터,장도리,장도리,True,장도리,1.0,True
그립망치,그립망치,오탈자,망치,망치,False,망치,1.0,False
망치/함마/장도리,망치,일본어 잔재,망치,망치,True,망치,1.0,True
다목적가위,다목적가위,오탈자,다용도가위,다용도가위,False,다목적가위,0.6,True
다목적 가위,다목적가위,오탈자,다용도 가위,다용도 가위,False,다목적가위,0.545,True
전지가위,전지가위,오탈자,전지가위 → **전지 절단기**,전지가위 → **전지 절단기**,False,전지가위,0.381,True
전정가위,전지가위,오탈자,전정가위,전정가위,False,전지가위,0.75,True
조경가위,전지가위,오탈자,조경가위 → **조경용 가위**,조경가위 → **조경용 가위**,False,고지가위,0.19,False
Kamaki 전지가위(굵은 가지용),전지가위,영문/약어,굵은 가지 전지가위,굵은 가지 전지가위,False,전지가위,0.571,True
Kamaki 전지가위(잔 가지용),전지가위,영문/약어,잔가지용 전지가위,잔가지용 전지가위,False,전지가위,0.615,True
고지가위,고지가위,오탈자,고지가위 → **고지톱**,고지가위 → **고지톱**,False,고지가위,0.444,True
고지가위(5m),고지가위,속성 기입,긴가위 (5m),긴가위 (5m),False,고지가위,0.333,True
볼트컷터,볼트컷터,오탈자,볼트절단기,볼트절단기,False,고속절단기,0.6,False
볼트커터,볼트컷터,오탈자,볼트 절단기,볼트 절단기,False,고속절단기,0.545,False
볼트카타,볼트컷터,오탈자,볼트카타 → **카터볼트**,볼트카타 → **카터볼트**,False,볼트컷터,0.316,True
강력절단기,볼트컷터,오탈자,강력 절단기,강력 절단기,False,고속절단기,0.545,False
강력절단기(45cm),볼트컷터,영문/약어,강력 절단기 45cm,강력 절단기 45cm,False,고속절단기,0.375,False
커터칼,커터칼,오탈자,칼날가위,칼날가위,False,철판가위,0.5,False
PVC카타,PVC컷터,영문/약어,PVC 파이프,PVC 파이프,False,파이프렌치,0.5,False
PVC커타,PVC컷터,영문/약어,PVC 커터,PVC 커터,False,PVC컷터,0.727,True
pvc파이프커터,PVC컷터,영문/약어,PVC 파이프 절단기,PVC 파이프 절단기,False,PVC컷터,0.375,True
함석가위,철판가위,오탈자,함석가위 → **철판가위**,함석가위 → **철판가위**,False,철판가위,0.421,True
글루건,글루건,오탈자,글루건 → **핫글루건**,글루건 → **핫글루건**,False,글루건,0.353,True
글로건,글루건,오탈자,글라이더,글라이더,False,앵글그라인더,0.6,False
글루건(80W),글루건,속성 기입,강력 접착제 건 (80W),강력 접착제 건 (80W),False,강력니퍼,0.222,False
글루건(20W)(RG-20),글루건,속성 기입,20W 강도 접착제 건,20W 강도 접착제 건,False,도끼,0.143,False
(34)글루건(소형),글루건,메타데이터,소형 핫글루건,소형 핫글루건,False,글루건,0.6,True
글루건&글루스틱,글루건,특수기호,글루건 및 글루스틱,글루건 및 글루스틱,False,글루스틱,0.571,False
글루건(&심),글루건,특수기호,글루건심,글루건심,False,글루건,0.857,True
글루건심,글루스틱,오탈자,글루건심 → **글루건 노즐**,글루건심 → **글루건 노즐**,False,글루건,0.3,False
글루스틱,글루스틱,오탈자,글루건,글루건,False,글루건,1.0,False
실리콘건,실리콘건,오탈자,실리콘 접착제 건,실리콘 접착제 건,False,실리콘건,0.615,True
실리콘 건,실리콘건,오탈자,실리콘 접착제 건,실리콘 접착제 건,False,실리콘건,0.615,True
타카,타카,기타,나사못 드라이버,나사못 드라이버,False,드라이버,0.667,False
손타카,손타카,오탈자,전동드릴,전동드릴,False,전동드릴,1.0,False
건타카,건타카,오탈자,건드릴,건드릴,False,해머드릴,0.571,False
디월트 타카,건타카,브랜드 혼입,타카 핀,타카 핀,False,타카핀,0.857,False
에어타카,에어타카,동력원 명시,공기타카,공기타카,False,타카,0.667,False
전동타카,전동타카,동력원 명시,전동드릴,전동드릴,False,전동드릴,1.0,False
타카핀,타카핀,오탈자,타카핀 → 나사못,타카핀 → 나사못,False,타카핀,0.5,True
ㄷ형 타카핀,타카핀,오탈자,타카 핀 (단위 길이 명시 필요 시 구체적인 길이 표기 권장),타카 핀 (단위 길이 명시 필요 시 구체적인 길이 표기 권장),False,타카핀,0.162,True
드릴비트세트,드릴비트세트,세트/구성품,드릴 비트 세트,드릴 비트 세트,False,드릴비트세트,0.857,True
드릴비트 세트,드릴비트세트,세트/구성품,드릴 비트 세트,드릴 비트 세트,False,드릴비트세트,0.857,True
비트세트,비트세트,세트/구성품,비트 세트,비트 세트,False,비트세트,0.889,True
기리세트,드릴비트세트,일본어 잔재,드릴 세트,드릴 세트,False,드릴비트세트,0.727,True
기리셋트,드릴비트세트,일본어 잔재,측정기구셋트,측정기구셋트,False,라돈측정기,0.545,False
기리세트(10p),드릴비트세트,일본어 잔재,10인치 기리셋,10인치 기리셋,False,렌치,0.2,False
12P 3종 기리세트(육각씽크),드릴비트세트,일본어 잔재,육각씽크 3종 기리 세트,육각씽크 3종 기리 세트,False,육각렌치세트,0.421,False
(40)철기리 세트,철공용드릴비트세트,메타데이터,철기리 세트  →  **철기리**,철기리 세트  →  **철기리**,False,기어렌치세트,0.25,False
철판드릴비트,철공용드릴비트,오탈자,철판용 드릴 비트,철판용 드릴 비트,False,철공용드릴비트,0.75,True
(37)드릴날 세트(콘크리트용),콘크리트드릴비트세트,메타데이터,콘크리트 드릴 비트 세트,콘크리트 드릴 비트 세트,False,콘크리트드릴비트세트,0.87,True
SDS 기리,SDS드릴비트,일본어 잔재,드릴 비트,드릴 비트,False,드릴비트,0.889,False
SDS기리 (14×160),SDS드릴비트,일본어 잔재,14×160 밀리미터 슬롯 와셔,14×160 밀리미터 슬롯 와셔,False,클램프미터,0.182,False
보쉬 비트세트(100PCS),비트세트,브랜드 혼입,비트 세트 (100개입),비트 세트 (100개입),False,비트세트,0.471,True
보쉬멀티기리세트,드릴비트세트,일본어 잔재,멀티 기리 세트,멀티 기리 세트,False,기어렌치세트,0.429,False
BOSCH 엑세서리 드릴 세트,드릴비트세트,브랜드 혼입,보쉬 액세서리 드릴 세트,보쉬 액세서리 드릴 세트,False,콘크리트드릴비트세트,0.435,False
아임삭 비트세트,비트세트,브랜드 혼입,비트 세트,비트 세트,False,비트세트,0.889,True
피스제거용비트,피스제거용비트,오탈자,피스 제거용 비트  →  피스 제거 비트,피스 제거용 비트  →  피스 제거 비트,False,피스제거용비트,0.483,True
마모된 피스제거용 비트,피스제거용비트,오탈자,마모된 피스 제거용 비트 → **피스 제거 비트**,마모된 피스 제거용 비트 → **피스 제거 비트**,False,피스제거용비트,0.4,True
18V 밧데리(디월트),배터리팩,브랜드 혼입,디월트 18V 배터리,디월트 18V 배터리,False,배터리팩,0.4,True
사다리,사다리,오탈자,사다리,사다리,True,사다리,1.0,True
2단 사다리,사다리,속성 기입,이중 사다리,이중 사다리,False,사다리,0.667,True
2단사다리,사다리,속성 기입,이중사다리,이중사다리,False,사다리,0.75,True
3단 사다리,사다리,속성 기입,계단식 사다리,계단식 사다리,False,사다리,0.6,True
3단사다리,사다리,속성 기입,계단식 사다리,계단식 사다리,False,사다리,0.6,True
3단 사다리(접이식),사다리,속성 기입,접이식 3단 사다리,접이식 3단 사다리,False,사다리,0.462,True
4단 사다리,사다리,속성 기입,사다리,사다리,True,사다리,1.0,True
4단사다리,사다리,속성 기입,사다리,사다리,True,사다리,1.0,True
5단 사다리,사다리,속성 기입,다단 사다리,다단 사다리,False,사다리,0.667,True
A형 사다리,A형사다리,오탈자,사다리 (A형),사다리 (A형),False,사다리,0.545,False
A형 4단 사다리,A형사다리,속성 기입,사다리 (A형 4단),사다리 (A형 4단),False,사다리,0.429,False
LS 사다리 3단,사다리,속성 기입,사다리 3단,사다리 3단,False,사다리,0.667,True
LS사다리,사다리,오탈자,사다리,사다리,True,사다리,1.0,True
LS사다리(3단),사다리,속성 기입,3단 사다리,3단 사다리,False,사다리,0.667,True
가정용 사다리,사다리,오탈자,가정용 사다리 → **일반 사다리**,가정용 사다리 → **일반 사다리**,False,사다리,0.261,True
A형사다리(1.45M),A형사다리,특수기호,1.45미터 높이 안전계단,1.45미터 높이 안전계단,False,안전모,0.235,False
공구세트,공구세트,세트/구성품,공구함,공구함,False,공구함,1.0,False
공구셋트,공구세트,오탈자,공구셋트 → 공구 세트,공구셋트 → 공구 세트,False,공구세트,0.5,True
가정용 공구세트,공구세트,세트/구성품,가정용 공구 모음,가정용 공구 모음,False,공구함,0.333,False
가정용공구세트(18pcs),공구세트,영문/약어,가정용 공구 18종 세트,가정용 공구 18종 세트,False,공구세트,0.471,True
가정용공구세트(25pcs),공구세트,영문/약어,가정용 공구 모음 (25종),가정용 공구 모음 (25종),False,공구함,0.222,False
공구세트(대)-139pcs,공구세트,영문/약어,대형 공구세트 139종,대형 공구세트 139종,False,공구세트,0.5,True
공구세트(JAYA JTS80),공구세트,영문/약어,JAYA JTS80 다기능 공구세트,JAYA JTS80 다기능 공구세트,False,공구세트,0.348,True
공구세트(대)-HARDEN,공구세트,영문/약어,하드닝 공구 세트,하드닝 공구 세트,False,공구세트,0.615,True
공구셋트SMATO(16),공구세트,영문/약어,스테인리스 스틸 16종 공구 세트,표준 공구명: 스테인리스 스틸 16종 공구 세트,False,공구세트,0.364,True
공구셋트SMATO(25),공구세트,영문/약어,스테인리스 스틸 토크 렌치 세트 (25mm),표준 공구명: 스테인리스 스틸 토크 렌치 세트 (25mm),False,토크렌치,0.286,False
VIP 공구세트 (20PCS),공구세트,영문/약어,기본 공구 세트 (20종),기본 공구 세트 (20종),False,공구세트,0.444,True
보쉬 수공구세트,공구세트,브랜드 혼입,보쉬 다용도 수공구 세트,보쉬 다용도 수공구 세트,False,공구세트,0.471,True
세신 가정용 공구 세트,공구세트,브랜드 혼입,가정용 공구 세트,가정용 공구 세트,False,공구세트,0.615,True
세신공구세트,공구세트,브랜드 혼입,공구명: 세신공구세트,"공구명: 세신공구세트
표준 공구명: 종합공구세트",False,공구세트,0.533,True
디월트 공구함세트,공구함세트,브랜드 혼입,디월트 공구 모음함,디월트 공구 모음함,False,공구함,0.462,False
공구함키트박스(디월트),공구함,브랜드 혼입,디월트 공구함 키트 박스,디월트 공구함 키트 박스,False,공구함세트,0.444,False
보쉬 전동공구세트,전동공구세트,브랜드 혼입,보쉬 전동 공구 세트  →  보쉬 전동 드라이버 세트 (구체적인 종류에 따라 조정 필요),보쉬 전동 공구 세트  →  보쉬 전동 드라이버 세트 (구체적인 종류에 따라 조정 필요),False,드라이버세트,0.218,False
LED 작업등,LED작업등,영문/약어,LED 작업등 → **LED 작업용 조명**,LED 작업등 → **LED 작업용 조명**,False,LED작업등,0.4,True
LED작업등,LED작업등,영문/약어,LED 작업등,LED 작업등,False,LED작업등,0.923,True
led 작업등,LED작업등,영문/약어,LED 작업등,LED 작업등,False,LED작업등,0.923,True
LED작업등(충전용),LED작업등,동력원 명시,충전식 LED 작업등,충전식 LED 작업등,False,LED작업등,0.706,True
LED충전작업등,LED작업등,동력원 명시,LED 충전 작업등,LED 충전 작업등,False,LED작업등,0.75,True
LED 랜턴,LED손전등,영문/약어,LED 손전등,LED 손전등,False,LED손전등,0.923,True
LED랜턴,LED손전등,영문/약어,LED 조명등,LED 조명등,False,LED작업등,0.615,False
LED 손전등,LED손전등,영문/약어,LED 손전등 → **LED 손전등** (이미 표준화된 표현입니다),LED 손전등 → **LED 손전등** (이미 표준화된 표현입니다),False,LED손전등,0.279,True
led손전등,LED손전등,영문/약어,LED 손전등,LED 손전등,False,LED손전등,0.923,True
LED후레쉬,LED손전등,영문/약어,LED 손전등,LED 손전등,False,LED손전등,0.923,True
(18)손전등,LED손전등,메타데이터,손전등,손전등,False,LED손전등,0.667,True
랜턴,LED손전등,기타,전등,전등,False,LED손전등,0.5,True
LED 투광기,LED투광기,영문/약어,LED 투광등,LED 투광등,False,LED투광기,0.769,True
에어콤프레셔,에어컴프레서,동력원 명시,공기압축기,공기압축기,False,전동압착기,0.2,False
콤프레셔,에어컴프레서,오탈자,압축기,압축기,False,전동압착기,0.5,False
에어건,에어건,동력원 명시,압축공기건,압축공기건,False,전동압착기,0.4,False
에어펌프,에어펌프,동력원 명시,공기압축기,공기압축기,False,전동압착기,0.2,False
(45)에어펌프(자전거 공기주입기),자전거펌프,메타데이터,자전거 공기 주입기,자전거 공기 주입기,False,자전거펌프,0.4,True
자전거펌프,자전거펌프,오탈자,자전거 공기펌프,자전거 공기펌프,False,자전거펌프,0.769,True
자전거 펌프,자전거펌프,오탈자,자전거 공기펌프,자전거 공기펌프,False,자전거펌프,0.769,True
전선릴,전선릴,오탈자,전선릴  →  전선 공급 장치,전선릴  →  전선 공급 장치,False,전선릴,0.316,True
전기릴선,전선릴,오탈자,전기 연장선,전기 연장선,False,전선릴,0.444,True
50m릴선(작업선),전선릴,속성 기입,50m 작업용 릴선,50m 작업용 릴선,False,LED작업등,0.25,False
30M 작업닐선,전선릴,속성 기입,30M 작업용 니켈선,30M 작업용 니켈선,False,전자산업용니퍼,0.333,False
4구 코드릴,전선릴,오탈자,4구 코드 너트렌치,4구 코드 너트렌치,False,렌치,0.333,False
스트리퍼,와이어스트리퍼,오탈자,스트리퍼 → 전선 탈피기,스트리퍼 → 전선 탈피기,False,와이어스트리퍼,0.4,True
백터스트리퍼,와이어스트리퍼,오탈자,백스트랩 제거기,백스트랩 제거기,False,피스제거용비트,0.4,False
스프링청소기,스프링배관청소기,오탈자,스프링 청소기,스프링 청소기,False,스프링배관청소기,0.8,True
점프선,점프케이블,오탈자,점프 케이블,점프 케이블,False,점프케이블,0.909,True
점프선(3M),점프케이블,속성 기입,점프 케이블 (3M),점프 케이블 (3M),False,점프케이블,0.625,True
드라이버,드라이버,오탈자,드라이버,드라이버,True,드라이버,1.0,True
겸용드라이버,양용드라이버,오탈자,다용도 드라이버,다용도 드라이버,False,양용드라이버,0.714,True
(42)양용드라이버,양용드라이버,메타데이터,양용 드라이버,양용 드라이버,False,양용드라이버,0.923,True
겸용드라이버(6*200),양용드라이버,오탈자,다용도 드라이버 (6mm x 200mm),다용도 드라이버 (6mm x 200mm),False,양용드라이버,0.357,True
정밀드라이버세트,정밀드라이버세트,세트/구성품,정밀 드라이버 세트,정밀 드라이버 세트,False,정밀드라이버세트,0.889,True
드라이버세트,드라이버세트,세트/구성품,드라이버 세트,드라이버 세트,False,드라이버세트,0.923,True
T핸드 드라이버,T핸드드라이버,오탈자,핸드 드라이버,핸드 드라이버,False,T핸드드라이버,0.857,True
T핸드드라이버,T핸드드라이버,오탈자,핸드드릴,핸드드릴,False,T핸드드라이버,0.545,True
인두기,전기인두,오탈자,전기히터,전기히터,False,검전기,0.571,False
전기인두,전기인두,오탈자,전기용접기,전기용접기,False,검전기,0.5,False
권총인두(60W),전기인두,속성 기입,전기인두 (60W),전기인두 (60W),False,전기인두,0.571,True
열풍기,열풍기,오탈자,난방기,난방기,False,검전기,0.333,False
가열총(열풍기),열풍기,오탈자,열풍기,열풍기,True,열풍기,1.0,True
보쉬 열풍기,열풍기,브랜드 혼입,열풍기,열풍기,True,열풍기,1.0,True
고압세척기,고압세척기,오탈자,고압 세척기,고압 세척기,False,고압세척기,0.909,True
고압 세척기,고압세척기,오탈자,고압 세척기 → 고압세척기,고압 세척기 → 고압세척기,False,고압세척기,0.526,True
송풍기,송풍기,오탈자,송풍기 (표준화된 표현 유지),"송풍기 (표준화된 표현 유지)

참고: ""송풍기""는 이미 표준 한국어 용어입니다. 만약 다른 비표준 표현이",False,송풍기,0.316,True
충전송풍기,송풍기,동력원 명시,충전식 환풍기,충전식 환풍기,False,열풍기,0.4,False
스크래퍼,스크레퍼,오탈자,스크레이퍼,스크레이퍼,False,스크레퍼,0.889,True
헤라 3인치,스크레퍼,속성 기입,측정용 헤라 3인치,측정용 헤라 3인치,False,라돈측정기,0.267,False
헤라 5인치,스크레퍼,속성 기입,측정용 헤라 5인치,측정용 헤라 5인치,False,라돈측정기,0.267,False
보안경,보안경,오탈자,안전안경,안전안경,False,안전모,0.571,False
고글,보안경,기타,안전 고글,안전 고글,False,안전모,0.5,False
안전모,안전모,오탈자,안전모,안전모,True,안전모,1.0,True
핸드카트,핸드카트,오탈자,핸드캐리어,핸드캐리어,False,핸드카트,0.444,True
접이식 카트,핸드카트,오탈자,접이식 운반대,접이식 운반대,False,대패,0.222,False
가스토치,가스토치,동력원 명시,가스 토치 → 가스용접기,가스 토치 → 가스용접기,False,가스토치,0.471,True
목공줄,목공줄,오탈자,목공줄 → **목공용 줄**,목공줄 → **목공용 줄**,False,목공줄,0.333,True
끌세트,끌세트,세트/구성품,끌 세트,끌 세트,False,끌세트,0.857,True
F 클램프,F클램프,오탈자,고정 클램프,고정 클램프,False,F클램프,0.6,True
앤드컷팅니퍼,앤드컷팅니퍼,오탈자,앤드컷팅니퍼 → 엔드컷터,앤드컷팅니퍼 → 엔드컷터,False,앤드컷팅니퍼,0.632,True
콘크리트니퍼,콘크리트니퍼,오탈자,콘크리트크러셔,콘크리트크러셔,False,콘크리트니퍼,0.615,True
전자산업용니퍼,전자산업용니퍼,오탈자,전자산업용 핀셋,전자산업용 핀셋,False,전자산업용니퍼,0.667,True
스냅링플라이어,스냅링플라이어,오탈자,스냅링 플라이어,스냅링 플라이어,False,스냅링플라이어,0.933,True
워터펌프플라이어,워터펌프플라이어,오탈자,워터펌프 플라이어 → **워터펌프 렌치**,워터펌프 플라이어 → **워터펌프 렌치**,False,워터펌프플라이어,0.516,True
플라이어렌치,플라이어렌치,오탈자,플라이어렌치 → 렌치플라이어,플라이어렌치 → 렌치플라이어,False,플라이어렌치,0.571,True
토크렌치,토크렌치,오탈자,토크 렌치,토크 렌치,False,토크렌치,0.889,True
옵셋렌치,옵셋렌치,오탈자,오프셋 렌치,오프셋 렌치,False,옵셋렌치,0.6,True
편구스패너,편구스패너,오탈자,편구스패너 → 개방형 스패너,편구스패너 → 개방형 스패너,False,편구스패너,0.5,True
센터펀치,센터펀치,오탈자,센터 펀치,센터 펀치,False,센터펀치,0.889,True
핀펀치,핀펀치,오탈자,핀펀치 → 핀고정구,핀펀치 → 핀고정구,False,핀펀치,0.462,True
철공용드릴비트,철공용드릴비트,오탈자,철공용 드릴 비트,철공용 드릴 비트,False,철공용드릴비트,0.875,True
목공용드릴비트,목공용드릴비트,오탈자,목공용 드릴 비트,목공용 드릴 비트,False,목공용드릴비트,0.875,True
콘크리트용드릴비트,콘크리트용드릴비트,오탈자,콘크리트용 드릴 비트,콘크리트용 드릴 비트,False,콘크리트용드릴비트,0.9,True
탭세트,탭세트,세트/구성품,탭렌치,탭렌치,False,렌치,0.8,False
다이스세트,다이스세트,세트/구성품,다이스 세트,다이스 세트,False,다이스세트,0.909,True
카운터싱크,카운터싱크,오탈자,카운터싱크 → **홈내기**,카운터싱크 → **홈내기**,False,카운터싱크,0.5,True
레이저수평기,레이저수평기,오탈자,레이저 수평기,레이저 수평기,False,레이저수평기,0.923,True
디지털수평기,디지털수평기,오탈자,수평기,수평기,False,수평기,1.0,False
적외선온도계,적외선온도계,오탈자,적외선 온도계,적외선 온도계,False,적외선온도계,0.923,True
열화상카메라,열화상카메라,오탈자,열화상카메라 → 열화상 감지장치,열화상카메라 → 열화상 감지장치,False,열화상카메라,0.522,True
멀티테스터,멀티테스터,오탈자,멀티미터,멀티미터,False,멀티테스터,0.667,True
클램프미터,클램프미터,오탈자,"멀티미터 (특정 기능에 따라 전압 측정기, 전류 측정기 등으로 구분 가능)","멀티미터 (특정 기능에 따라 전압 측정기, 전류 측정기 등으로 구분 가능) 

참고: ""클램프미터""는 전기 측정 도구 중",False,라돈측정기,0.174,False
로터리해머드릴,로터리해머드릴,오탈자,회전식 드릴링 해머,회전식 드릴링 해머,False,충전드릴,0.429,False
앵글그라인더,앵글그라인더,오탈자,각도그라인더,각도그라인더,False,앵글그라인더,0.667,True
임팩트드라이버,임팩트드라이버,오탈자,임팩트렌치,임팩트렌치,False,임팩트드릴,0.6,False
원형톱,원형톱,오탈자,원형톱,원형톱,True,원형톱,1.0,True
왕복톱(레시프로쏘),왕복톱(레시프로쏘),오탈자,왕복톱,왕복톱,False,톱,0.5,False
전동압착기,전동압착기,동력원 명시,전동압착기 → 전동압착기 (이미 표준화된 용어입니다),전동압착기 → 전동압착기 (이미 표준화된 용어입니다),False,전동압착기,0.294,True
와이어스트리퍼,와이어스트리퍼,오탈자,와이어 스트리퍼,와이어 스트리퍼,False,와이어스트리퍼,0.933,True
케이블컷터,케이블컷터,오탈자,케이블 절단기,케이블 절단기,False,케이블컷터,0.5,True
PVC컷터,PVC컷터,영문/약어,PVC 절단기,PVC 절단기,False,고속절단기,0.5,False
타일컷터,타일컷터,오탈자,타일 절단기,타일 절단기,False,고속절단기,0.545,False
모종삽,모종삽,오탈자,모종삽,모종삽,True,모종삽,1.0,True
도끼,도끼,기타,도끼 (표준화 필요성 낮음 - 이미 표준어),도끼 (표준화 필요성 낮음 - 이미 표준어),False,도끼,0.154,True
안전장갑,안전장갑,오탈자,안전장갑,안전장갑,True,안전장갑,1.0,True
방진마스크,방진마스크,오탈자,방진마스크,방진마스크,True,방진마스크,1.0,True
안전로프,안전로프,오탈자,안전줄,안전줄,False,안전모,0.667,False
대패,대패,기타,대패,대패,True,대패,1.0,True
석고대패,석고대패,오탈자,석고다듬이,석고다듬이,False,석고대패,0.444,True
먹통,먹통,기타,"없음 (해당 용어는 특정 산업이나 맥락에서 사용되며, 명확한 표준 한국어 대체 용어가 존재하지 않을 수 있습니다. 더","없음 (해당 용어는 특정 산업이나 맥락에서 사용되며, 명확한 표준 한국어 대체 용어가 존재하지 않을 수 있습니다. 더",False,전자산업용니퍼,0.111,False
연마석,연마석,오탈자,연마석,연마석,True,연마석,1.0,True
절단석,절단석,오탈자,절단기,절단기,False,고속절단기,0.75,False
기리,드릴비트,일본어 잔재,측정자,측정자,False,라돈측정기,0.5,False
철기리,철공용드릴비트,일본어 잔재,철제 절단기,철제 절단기,False,고속절단기,0.545,False
목기리,목공용드릴비트,일본어 잔재,목공용 끌,목공용 끌,False,목공용접톱,0.6,False
뺀치,펜치,일본어 잔재,플라이어,플라이어,False,플라이어,1.0,False
빤치,펜치,일본어 잔재,망치,망치,False,망치,1.0,False
함마,망치,일본어 잔재,망치,망치,True,망치,1.0,True
빠루,쇠지렛대,일본어 잔재,망치,망치,False,망치,1.0,False
구루마,핸드카트,일본어 잔재,바퀴통,바퀴통,False,먹통,0.4,False
사게후리,다림추,오탈자,망치,망치,False,망치,1.0,False
사시가네,직각자,일본어 잔재,"드릴 비트 (드릴 비트는 특정 상황에서 '사시가네'를 대체할 수 있는 일반적인 용어이지만, 정확한 표준 공구명","드릴 비트 (드릴 비트는 특정 상황에서 '사시가네'를 대체할 수 있는 일반적인 용어이지만, 정확한 표준 공구명",False,드릴비트세트,0.149,False
갓다,커터,기타,드릴,드릴,False,해머드릴,0.667,False
셋트,세트,기타,세트,세트,True,세트,1.0,True
렌지,렌치,기타,가스레인지,가스레인지,False,스크레퍼,0.444,False
센트,세트,기타,센터 드릴 (Center Drill),센터 드릴 (Center Drill),False,로터리해머드릴,0.222,False
